id,first_name,last_name,email,signup_date,last_login,amount_spent,is_active,plan
3977,Quinn,Brown,quinn.brown.3977@example.com,2023-01-02,2023-05-31 16:21:12,9929.83,true,Pro
3978,Sasha,Johnson,sasha.johnson.3978@example.com,2025-07-02,2025-09-27 07:14:08,4958.65,true,Team
3979,Drew,Garcia,drew.garcia.3979@example.com,2025-08-28,2026-05-03 17:05:14,7145.74,true,Enterprise
3980,Alex,Nguyen,alex.nguyen.3980@example.com,2023-11-29,2023-12-27 04:55:55,5471.27,false,Free
3981,Jordan,Lopez,jordan.lopez.3981@example.com,2026-01-11,2026-01-23 06:39:47,4867.63,true,Pro
3982,Taylor,Kim,taylor.kim.3982@example.com,2026-04-24,2026-10-03 08:08:55,1256.38,true,Team
3983,Casey,Smith,casey.smith.3983@example.com,2023-08-25,2024-08-08 22:50:37,8423.72,true,Enterprise
3984,Morgan,Singh,morgan.singh.3984@example.com,2025-01-07,2025-01-16 19:46:59,7783.90,true,Free
3985,Riley,Müller,riley.müller.3985@example.com,2023-07-04,2023-10-12 21:36:27,1512.46,true,Pro
3986,Avery,Patel,avery.patel.3986@example.com,2024-02-14,2024-09-27 06:08:47,5060.10,true,Team
3987,Quinn,Brown,quinn.brown.3987@example.com,2025-10-13,2026-06-14 09:26:32,449.73,true,Enterprise
3988,Sasha,Johnson,sasha.johnson.3988@example.com,2023-12-18,2024-03-22 18:20:20,6781.51,true,Free
3989,Drew,Garcia,drew.garcia.3989@example.com,2023-05-08,2024-04-06 16:34:01,1361.68,true,Pro
3990,Alex,Nguyen,alex.nguyen.3990@example.com,2023-08-02,2024-04-22 00:31:38,4100.55,true,Team
3991,Jordan,Lopez,jordan.lopez.3991@example.com,2026-03-10,2027-02-19 20:54:16,6655.92,true,Enterprise
3992,Taylor,Kim,taylor.kim.3992@example.com,2023-10-24,2024-06-08 19:42:28,5526.16,true,Free
3993,Casey,Smith,casey.smith.3993@example.com,2024-09-15,2024-10-20 11:16:24,2580.40,true,Pro
3994,Morgan,Singh,morgan.singh.3994@example.com,2024-09-20,2025-07-21 15:35:45,5294.59,true,Team
3995,Riley,Müller,riley.müller.3995@example.com,2023-01-08,2023-06-25 05:46:33,8295.36,true,Enterprise
3996,Avery,Patel,avery.patel.3996@example.com,2024-06-05,2024-11-06 06:38:23,216.56,true,Free
3997,Quinn,Brown,quinn.brown.3997@example.com,2024-11-06,2025-06-30 23:36:06,8400.25,true,Pro
3998,Sasha,Johnson,sasha.johnson.3998@example.com,2025-11-18,2026-08-28 12:38:50,3107.24,false,Team
3999,Drew,Garcia,drew.garcia.3999@example.com,2025-01-18,2025-08-18 08:14:58,4223.87,true,Enterprise
4000,Alex,Nguyen,alex.nguyen.4000@example.com,2024-02-19,2024-12-30 13:01:55,7901.97,true,Free
4001,Jordan,Lopez,jordan.lopez.4001@example.com,2023-12-03,2023-12-20 03:07:07,2296.38,true,Pro
4002,Taylor,Kim,taylor.kim.4002@example.com,2023-06-28,2024-02-19 11:09:39,200.89,true,Team
4003,Casey,Smith,casey.smith.4003@example.com,2026-03-05,2027-01-10 13:14:01,1826.81,false,Enterprise
4004,Morgan,Singh,morgan.singh.4004@example.com,2025-09-13,2026-07-27 04:51:55,3548.17,true,Free
4005,Riley,Müller,riley.müller.4005@example.com,2024-10-23,2025-05-22 09:57:33,8643.82,true,Pro
4006,Avery,Patel,avery.patel.4006@example.com,2025-02-02,2025-11-21 03:50:54,694.69,true,Team
4007,Quinn,Brown,quinn.brown.4007@example.com,2024-09-30,2024-12-01 06:18:38,6990.86,true,Enterprise
4008,Sasha,Johnson,sasha.johnson.4008@example.com,2025-09-09,2026-01-03 05:53:03,546.37,true,Free
4009,Drew,Garcia,drew.garcia.4009@example.com,2026-01-18,2026-09-07 10:51:44,9002.14,true,Pro
4010,Alex,Nguyen,alex.nguyen.4010@example.com,2024-09-19,2025-02-20 21:45:24,8016.56,true,Team
4011,Jordan,Lopez,jordan.lopez.4011@example.com,2024-06-19,2024-10-08 06:41:53,2741.76,true,Enterprise
4012,Taylor,Kim,taylor.kim.4012@example.com,2023-08-19,2024-08-08 21:46:48,2840.37,false,Free
4013,Casey,Smith,casey.smith.4013@example.com,2025-01-10,2025-10-17 20:47:29,6292.55,true,Pro
4014,Morgan,Singh,morgan.singh.4014@example.com,2023-05-15,2024-04-30 04:26:14,3830.84,false,Team
4015,Riley,Müller,riley.müller.4015@example.com,2024-11-29,2025-10-28 09:22:15,7104.19,true,Enterprise
4016,Avery,Patel,avery.patel.4016@example.com,2024-05-20,2024-12-09 14:00:29,9908.21,true,Free
4017,Quinn,Brown,quinn.brown.4017@example.com,2024-08-14,2025-01-23 10:03:26,382.97,false,Pro
4018,Sasha,Johnson,sasha.johnson.4018@example.com,2023-05-10,2024-04-04 05:12:55,6769.63,false,Team
4019,Drew,Garcia,drew.garcia.4019@example.com,2023-06-07,2023-06-16 14:45:03,3958.80,true,Enterprise
4020,Alex,Nguyen,alex.nguyen.4020@example.com,2023-10-15,2024-10-01 16:43:16,1767.43,true,Free
4021,Jordan,Lopez,jordan.lopez.4021@example.com,2026-02-20,2026-05-11 10:15:40,8890.00,false,Pro
4022,Taylor,Kim,taylor.kim.4022@example.com,2025-02-05,2025-05-15 17:04:39,1496.48,true,Team
4023,Casey,Smith,casey.smith.4023@example.com,2023-06-08,2024-01-18 12:18:41,985.13,true,Enterprise
4024,Morgan,Singh,morgan.singh.4024@example.com,2025-02-26,2026-01-23 18:26:32,9751.64,true,Free
4025,Riley,Müller,riley.müller.4025@example.com,2023-11-22,2024-01-14 03:18:48,7749.85,false,Pro
4026,Avery,Patel,avery.patel.4026@example.com,2024-10-19,2025-06-15 23:25:19,7545.54,true,Team
4027,Quinn,Brown,quinn.brown.4027@example.com,2024-12-22,2025-09-14 11:15:15,1334.95,false,Enterprise
4028,Sasha,Johnson,sasha.johnson.4028@example.com,2025-05-31,2026-02-23 10:37:46,6748.43,true,Free
4029,Drew,Garcia,drew.garcia.4029@example.com,2024-07-23,2024-12-18 21:52:17,9986.20,false,Pro
4030,Alex,Nguyen,alex.nguyen.4030@example.com,2025-10-04,2026-06-17 09:24:02,7897.84,true,Team
4031,Jordan,Lopez,jordan.lopez.4031@example.com,2025-05-02,2025-12-03 16:41:38,4831.94,true,Enterprise
4032,Taylor,Kim,taylor.kim.4032@example.com,2025-08-04,2025-10-19 03:02:46,6376.76,true,Free
4033,Casey,Smith,casey.smith.4033@example.com,2025-05-17,2025-07-07 02:42:40,1016.66,true,Pro
4034,Morgan,Singh,morgan.singh.4034@example.com,2023-03-28,2023-08-11 13:42:38,2743.89,true,Team
4035,Riley,Müller,riley.müller.4035@example.com,2024-07-04,2025-03-03 19:18:22,6791.96,true,Enterprise
4036,Avery,Patel,avery.patel.4036@example.com,2026-02-08,2026-10-06 03:10:10,9031.81,true,Free
4037,Quinn,Brown,quinn.brown.4037@example.com,2025-09-04,2026-07-19 18:28:50,4643.18,true,Pro
4038,Sasha,Johnson,sasha.johnson.4038@example.com,2025-04-14,2025-07-06 19:24:02,6867.48,false,Team
4039,Drew,Garcia,drew.garcia.4039@example.com,2023-02-25,2023-07-22 18:16:41,1788.07,true,Enterprise
4040,Alex,Nguyen,alex.nguyen.4040@example.com,2023-09-29,2024-02-15 23:41:30,236.59,false,Free
4041,Jordan,Lopez,jordan.lopez.4041@example.com,2026-04-16,2026-04-21 11:34:45,1043.13,true,Pro
4042,Taylor,Kim,taylor.kim.4042@example.com,2024-05-04,2024-11-09 10:04:45,2450.72,true,Team
4043,Casey,Smith,casey.smith.4043@example.com,2025-11-17,2026-02-05 23:19:30,4957.96,true,Enterprise
4044,Morgan,Singh,morgan.singh.4044@example.com,2026-02-27,2026-12-08 17:12:53,1735.82,true,Free
4045,Riley,Müller,riley.müller.4045@example.com,2023-05-27,2023-09-07 05:50:48,513.15,true,Pro
4046,Avery,Patel,avery.patel.4046@example.com,2024-08-10,2025-07-03 14:42:00,6303.84,true,Team
4047,Quinn,Brown,quinn.brown.4047@example.com,2025-01-15,2025-02-21 11:22:16,2707.39,true,Enterprise
4048,Sasha,Johnson,sasha.johnson.4048@example.com,2024-11-12,2024-12-14 13:21:21,1862.71,true,Free
4049,Drew,Garcia,drew.garcia.4049@example.com,2023-07-16,2023-08-31 13:31:47,4053.98,true,Pro
4050,Alex,Nguyen,alex.nguyen.4050@example.com,2023-05-04,2023-08-22 20:28:52,6786.01,true,Team
4051,Jordan,Lopez,jordan.lopez.4051@example.com,2023-05-26,2023-09-07 21:51:48,5438.94,true,Enterprise
4052,Taylor,Kim,taylor.kim.4052@example.com,2025-11-04,2026-06-16 13:36:44,8797.71,false,Free
4053,Casey,Smith,casey.smith.4053@example.com,2023-09-10,2024-08-04 10:01:13,5675.38,true,Pro
4054,Morgan,Singh,morgan.singh.4054@example.com,2023-08-24,2024-05-04 21:59:00,7419.47,true,Team
4055,Riley,Müller,riley.müller.4055@example.com,2025-09-01,2026-04-06 23:50:57,8756.15,true,Enterprise
4056,Avery,Patel,avery.patel.4056@example.com,2023-12-04,2024-09-13 13:42:40,2731.97,true,Free
4057,Quinn,Brown,quinn.brown.4057@example.com,2025-07-23,2026-01-31 01:26:17,5270.05,true,Pro
4058,Sasha,Johnson,sasha.johnson.4058@example.com,2026-01-13,2026-09-20 02:01:11,6080.11,true,Team
4059,Drew,Garcia,drew.garcia.4059@example.com,2025-01-03,2025-12-15 13:41:29,6156.04,false,Enterprise
4060,Alex,Nguyen,alex.nguyen.4060@example.com,2023-09-22,2024-03-10 09:35:19,4048.91,true,Free
4061,Jordan,Lopez,jordan.lopez.4061@example.com,2024-12-22,2025-03-20 20:30:58,5553.16,true,Pro
4062,Taylor,Kim,taylor.kim.4062@example.com,2026-01-21,2026-12-08 23:03:46,1298.95,false,Team
4063,Casey,Smith,casey.smith.4063@example.com,2024-07-17,2024-11-12 07:53:18,6961.50,true,Enterprise
4064,Morgan,Singh,morgan.singh.4064@example.com,2023-09-30,2024-08-15 08:48:17,2950.77,false,Free
4065,Riley,Müller,riley.müller.4065@example.com,2024-02-21,2025-01-12 16:15:35,2530.96,false,Pro
4066,Avery,Patel,avery.patel.4066@example.com,2025-04-14,2025-05-20 13:43:52,1548.75,false,Team
4067,Quinn,Brown,quinn.brown.4067@example.com,2023-10-30,2024-10-26 22:44:43,4171.36,true,Enterprise
4068,Sasha,Johnson,sasha.johnson.4068@example.com,2024-08-28,2025-02-18 05:50:04,6624.47,true,Free
4069,Drew,Garcia,drew.garcia.4069@example.com,2023-04-11,2024-04-06 10:11:03,7821.01,true,Pro
4070,Alex,Nguyen,alex.nguyen.4070@example.com,2025-01-07,2025-09-01 03:14:25,1918.18,true,Team
4071,Jordan,Lopez,jordan.lopez.4071@example.com,2023-06-21,2024-04-12 00:23:15,390.55,true,Enterprise
4072,Taylor,Kim,taylor.kim.4072@example.com,2024-02-21,2025-02-13 04:29:59,5972.46,true,Free
4073,Casey,Smith,casey.smith.4073@example.com,2023-12-26,2024-07-22 15:15:02,2420.13,true,Pro
4074,Morgan,Singh,morgan.singh.4074@example.com,2026-01-28,2026-06-12 14:43:40,5688.46,false,Team
4075,Riley,Müller,riley.müller.4075@example.com,2023-10-14,2024-05-27 16:04:14,141.54,true,Enterprise
4076,Avery,Patel,avery.patel.4076@example.com,2025-12-16,2026-01-28 20:12:17,8749.39,true,Free
4077,Quinn,Brown,quinn.brown.4077@example.com,2025-05-14,2025-11-29 12:16:21,7763.14,true,Pro
4078,Sasha,Johnson,sasha.johnson.4078@example.com,2024-10-19,2025-05-05 11:53:58,9135.03,true,Team
4079,Drew,Garcia,drew.garcia.4079@example.com,2023-07-16,2024-05-08 17:00:01,2113.25,true,Enterprise
4080,Alex,Nguyen,alex.nguyen.4080@example.com,2025-11-27,2026-07-14 02:42:56,2116.66,true,Free
4081,Jordan,Lopez,jordan.lopez.4081@example.com,2023-07-18,2023-07-27 10:02:27,8365.55,true,Pro
4082,Taylor,Kim,taylor.kim.4082@example.com,2023-02-09,2023-03-29 01:56:46,5830.00,true,Team
4083,Casey,Smith,casey.smith.4083@example.com,2026-04-12,2026-08-11 00:57:59,3377.88,true,Enterprise
4084,Morgan,Singh,morgan.singh.4084@example.com,2025-05-30,2026-01-10 09:34:05,3730.45,true,Free
4085,Riley,Müller,riley.müller.4085@example.com,2023-04-04,2023-07-01 18:25:07,1876.47,false,Pro
4086,Avery,Patel,avery.patel.4086@example.com,2023-08-04,2024-02-26 07:44:59,941.20,true,Team
4087,Quinn,Brown,quinn.brown.4087@example.com,2025-12-25,2026-02-28 20:32:37,2246.85,false,Enterprise
4088,Sasha,Johnson,sasha.johnson.4088@example.com,2023-11-08,2024-03-23 06:41:33,7571.09,false,Free
4089,Drew,Garcia,drew.garcia.4089@example.com,2024-07-26,2024-09-24 16:39:14,4253.81,true,Pro
4090,Alex,Nguyen,alex.nguyen.4090@example.com,2024-10-02,2024-10-06 20:15:42,9383.85,true,Team
4091,Jordan,Lopez,jordan.lopez.4091@example.com,2025-09-18,2026-05-07 11:25:19,4552.53,true,Enterprise
4092,Taylor,Kim,taylor.kim.4092@example.com,2024-04-15,2024-11-01 19:46:57,4229.28,true,Free
4093,Casey,Smith,casey.smith.4093@example.com,2026-01-11,2026-09-12 02:45:36,6742.66,true,Pro
4094,Morgan,Singh,morgan.singh.4094@example.com,2023-10-09,2024-06-29 03:59:30,4973.59,true,Team
4095,Riley,Müller,riley.müller.4095@example.com,2024-05-06,2024-06-07 11:52:21,7929.02,false,Enterprise
4096,Avery,Patel,avery.patel.4096@example.com,2025-01-14,2026-01-04 06:08:38,6081.58,true,Free
4097,Quinn,Brown,quinn.brown.4097@example.com,2024-03-10,2024-11-16 09:15:16,3841.37,false,Pro
4098,Sasha,Johnson,sasha.johnson.4098@example.com,2025-07-01,2025-07-18 22:18:02,9527.94,false,Team
4099,Drew,Garcia,drew.garcia.4099@example.com,2025-04-24,2025-09-13 02:23:04,2032.64,true,Enterprise
4100,Alex,Nguyen,alex.nguyen.4100@example.com,2026-04-11,2026-08-07 18:52:57,1312.39,false,Free
4101,Jordan,Lopez,jordan.lopez.4101@example.com,2025-07-19,2026-06-11 16:16:59,3213.57,true,Pro
4102,Taylor,Kim,taylor.kim.4102@example.com,2023-08-17,2024-05-09 10:17:59,9021.73,true,Team
4103,Casey,Smith,casey.smith.4103@example.com,2024-02-07,2024-02-28 10:08:33,6010.15,false,Enterprise
4104,Morgan,Singh,morgan.singh.4104@example.com,2024-03-31,2024-12-14 04:27:51,5218.07,true,Free
4105,Riley,Müller,riley.müller.4105@example.com,2025-09-22,2026-06-22 14:44:38,7065.72,true,Pro
4106,Avery,Patel,avery.patel.4106@example.com,2024-11-02,2025-01-14 04:44:13,19.10,true,Team
4107,Quinn,Brown,quinn.brown.4107@example.com,2024-09-13,2024-10-01 02:22:56,4334.34,true,Enterprise
4108,Sasha,Johnson,sasha.johnson.4108@example.com,2024-08-04,2024-08-21 03:15:40,887.99,true,Free
4109,Drew,Garcia,drew.garcia.4109@example.com,2023-02-21,2023-06-17 18:00:31,2588.09,true,Pro
4110,Alex,Nguyen,alex.nguyen.4110@example.com,2024-06-11,2024-07-02 05:48:17,514.53,true,Team
4111,Jordan,Lopez,jordan.lopez.4111@example.com,2025-05-01,2026-04-24 20:09:15,2381.67,true,Enterprise
4112,Taylor,Kim,taylor.kim.4112@example.com,2026-01-23,2026-05-14 11:51:48,463.36,true,Free
4113,Casey,Smith,casey.smith.4113@example.com,2025-04-23,2025-09-23 14:50:36,5373.22,true,Pro
4114,Morgan,Singh,morgan.singh.4114@example.com,2024-02-13,2024-05-11 03:11:31,8204.82,true,Team
4115,Riley,Müller,riley.müller.4115@example.com,2024-11-04,2025-06-22 14:20:10,6613.30,false,Enterprise
4116,Avery,Patel,avery.patel.4116@example.com,2025-06-13,2026-01-01 10:49:25,7283.10,true,Free
4117,Quinn,Brown,quinn.brown.4117@example.com,2024-06-20,2025-04-05 22:18:16,9794.88,true,Pro
4118,Sasha,Johnson,sasha.johnson.4118@example.com,2025-07-27,2026-02-22 16:08:42,4371.06,true,Team
4119,Drew,Garcia,drew.garcia.4119@example.com,2024-07-17,2024-10-04 23:54:15,8316.06,false,Enterprise
4120,Alex,Nguyen,alex.nguyen.4120@example.com,2024-06-10,2024-06-23 13:43:16,1318.92,true,Free
4121,Jordan,Lopez,jordan.lopez.4121@example.com,2023-12-06,2024-10-14 02:22:53,2376.32,true,Pro
4122,Taylor,Kim,taylor.kim.4122@example.com,2023-12-18,2024-08-31 14:20:05,6496.04,false,Team
4123,Casey,Smith,casey.smith.4123@example.com,2024-02-27,2024-06-01 01:48:59,3130.60,false,Enterprise
4124,Morgan,Singh,morgan.singh.4124@example.com,2025-04-10,2026-01-09 04:21:07,1190.09,true,Free
4125,Riley,Müller,riley.müller.4125@example.com,2025-05-27,2025-11-17 07:46:45,527.40,true,Pro
4126,Avery,Patel,avery.patel.4126@example.com,2025-05-23,2025-10-22 20:58:16,9963.79,true,Team
4127,Quinn,Brown,quinn.brown.4127@example.com,2025-01-14,2025-12-12 21:47:17,270.00,true,Enterprise
4128,Sasha,Johnson,sasha.johnson.4128@example.com,2024-07-17,2025-01-24 12:05:25,3503.00,true,Free
4129,Drew,Garcia,drew.garcia.4129@example.com,2026-02-26,2026-12-30 13:28:58,9922.48,true,Pro
4130,Alex,Nguyen,alex.nguyen.4130@example.com,2025-05-31,2025-08-22 23:25:10,7179.95,true,Team
4131,Jordan,Lopez,jordan.lopez.4131@example.com,2024-03-21,2025-01-21 20:37:36,3264.60,true,Enterprise
4132,Taylor,Kim,taylor.kim.4132@example.com,2025-07-09,2026-03-08 17:34:08,1687.11,true,Free
4133,Casey,Smith,casey.smith.4133@example.com,2023-05-03,2023-07-20 09:00:24,32.67,true,Pro
4134,Morgan,Singh,morgan.singh.4134@example.com,2025-03-23,2026-03-03 07:04:34,6638.73,true,Team
4135,Riley,Müller,riley.müller.4135@example.com,2023-04-26,2023-11-20 00:52:46,8235.09,true,Enterprise
4136,Avery,Patel,avery.patel.4136@example.com,2023-03-10,2023-03-26 04:35:39,187.21,true,Free
4137,Quinn,Brown,quinn.brown.4137@example.com,2023-07-25,2023-11-04 07:58:24,9408.86,true,Pro
4138,Sasha,Johnson,sasha.johnson.4138@example.com,2025-04-19,2025-08-05 12:35:01,9731.07,false,Team
4139,Drew,Garcia,drew.garcia.4139@example.com,2025-12-22,2026-05-19 01:33:59,4768.43,true,Enterprise
4140,Alex,Nguyen,alex.nguyen.4140@example.com,2023-09-14,2024-03-20 19:44:20,1828.72,true,Free
4141,Jordan,Lopez,jordan.lopez.4141@example.com,2025-08-04,2026-01-30 22:30:58,2455.36,true,Pro
4142,Taylor,Kim,taylor.kim.4142@example.com,2026-01-28,2026-06-04 15:10:44,4221.51,true,Team
4143,Casey,Smith,casey.smith.4143@example.com,2026-01-29,2026-04-24 16:16:45,17.93,true,Enterprise
4144,Morgan,Singh,morgan.singh.4144@example.com,2025-06-04,2025-08-25 03:37:33,822.95,true,Free
4145,Riley,Müller,riley.müller.4145@example.com,2025-04-07,2026-04-01 13:10:19,619.35,true,Pro
4146,Avery,Patel,avery.patel.4146@example.com,2024-10-08,2025-04-15 15:18:58,5944.87,true,Team
4147,Quinn,Brown,quinn.brown.4147@example.com,2023-10-03,2024-02-20 01:23:29,2372.11,true,Enterprise
4148,Sasha,Johnson,sasha.johnson.4148@example.com,2024-12-29,2025-02-02 16:47:06,7389.48,true,Free
4149,Drew,Garcia,drew.garcia.4149@example.com,2025-04-17,2025-07-06 18:09:13,6376.97,true,Pro
4150,Alex,Nguyen,alex.nguyen.4150@example.com,2026-02-19,2026-06-06 12:37:11,5084.59,false,Team
4151,Jordan,Lopez,jordan.lopez.4151@example.com,2026-02-18,2026-07-09 19:11:15,6951.58,true,Enterprise
4152,Taylor,Kim,taylor.kim.4152@example.com,2025-07-10,2025-12-12 00:24:15,9134.10,true,Free
4153,Casey,Smith,casey.smith.4153@example.com,2023-07-16,2024-02-11 12:48:32,8056.69,true,Pro
4154,Morgan,Singh,morgan.singh.4154@example.com,2026-04-11,2027-01-05 09:18:04,6541.90,false,Team
4155,Riley,Müller,riley.müller.4155@example.com,2025-08-26,2026-02-02 15:46:36,3488.64,false,Enterprise
4156,Avery,Patel,avery.patel.4156@example.com,2025-01-06,2025-06-05 10:46:24,7072.57,true,Free
4157,Quinn,Brown,quinn.brown.4157@example.com,2025-08-18,2025-11-20 13:17:28,9784.22,true,Pro
4158,Sasha,Johnson,sasha.johnson.4158@example.com,2023-10-31,2024-01-11 11:36:00,6020.07,true,Team
4159,Drew,Garcia,drew.garcia.4159@example.com,2025-06-16,2026-04-04 15:29:33,6086.47,false,Enterprise
4160,Alex,Nguyen,alex.nguyen.4160@example.com,2024-05-17,2025-04-10 12:06:11,4641.15,true,Free
4161,Jordan,Lopez,jordan.lopez.4161@example.com,2025-02-07,2025-12-02 23:07:50,3609.56,true,Pro
4162,Taylor,Kim,taylor.kim.4162@example.com,2024-11-08,2024-12-05 02:46:56,6821.05,true,Team
4163,Casey,Smith,casey.smith.4163@example.com,2025-07-14,2025-08-08 18:10:30,5028.48,true,Enterprise
4164,Morgan,Singh,morgan.singh.4164@example.com,2026-04-10,2026-04-18 03:20:05,8488.48,true,Free
4165,Riley,Müller,riley.müller.4165@example.com,2023-02-26,2023-07-13 11:24:19,7016.81,true,Pro
4166,Avery,Patel,avery.patel.4166@example.com,2024-05-13,2025-02-01 16:52:28,1.88,true,Team
4167,Quinn,Brown,quinn.brown.4167@example.com,2025-10-30,2026-03-11 22:54:38,2820.16,true,Enterprise
4168,Sasha,Johnson,sasha.johnson.4168@example.com,2024-08-31,2025-01-26 03:57:52,1904.81,false,Free
4169,Drew,Garcia,drew.garcia.4169@example.com,2024-10-21,2025-05-25 22:11:32,5167.78,true,Pro
4170,Alex,Nguyen,alex.nguyen.4170@example.com,2026-01-16,2026-07-24 17:47:49,5296.57,false,Team
4171,Jordan,Lopez,jordan.lopez.4171@example.com,2023-09-09,2023-09-17 20:14:44,865.11,true,Enterprise
4172,Taylor,Kim,taylor.kim.4172@example.com,2023-07-09,2024-04-15 15:35:45,313.59,true,Free
4173,Casey,Smith,casey.smith.4173@example.com,2023-03-02,2023-12-15 07:16:02,3324.89,true,Pro
4174,Morgan,Singh,morgan.singh.4174@example.com,2023-10-31,2024-01-21 10:13:04,8218.31,true,Team
4175,Riley,Müller,riley.müller.4175@example.com,2024-01-03,2024-08-24 14:08:16,1919.93,true,Enterprise
4176,Avery,Patel,avery.patel.4176@example.com,2024-02-16,2025-02-10 06:00:56,5507.35,true,Free
4177,Quinn,Brown,quinn.brown.4177@example.com,2023-11-22,2024-04-30 21:48:08,5662.67,true,Pro
4178,Sasha,Johnson,sasha.johnson.4178@example.com,2025-02-09,2025-05-02 08:05:01,6524.30,false,Team
4179,Drew,Garcia,drew.garcia.4179@example.com,2025-01-21,2025-11-24 11:07:14,7358.62,true,Enterprise
4180,Alex,Nguyen,alex.nguyen.4180@example.com,2025-11-29,2026-07-05 08:07:44,5274.27,true,Free
4181,Jordan,Lopez,jordan.lopez.4181@example.com,2024-06-11,2024-06-20 20:30:08,6516.96,true,Pro
4182,Taylor,Kim,taylor.kim.4182@example.com,2024-06-13,2024-08-14 16:02:42,7869.34,true,Team
4183,Casey,Smith,casey.smith.4183@example.com,2023-07-31,2024-07-20 01:12:23,8876.48,true,Enterprise
4184,Morgan,Singh,morgan.singh.4184@example.com,2025-04-20,2026-03-09 02:25:08,5377.60,false,Free
4185,Riley,Müller,riley.müller.4185@example.com,2023-08-28,2024-06-22 19:53:22,274.44,true,Pro
4186,Avery,Patel,avery.patel.4186@example.com,2024-06-19,2024-06-27 09:07:15,5435.77,true,Team
4187,Quinn,Brown,quinn.brown.4187@example.com,2026-01-21,2026-02-12 15:02:42,3600.97,true,Enterprise
4188,Sasha,Johnson,sasha.johnson.4188@example.com,2024-07-14,2025-02-03 03:31:19,9419.18,true,Free
4189,Drew,Garcia,drew.garcia.4189@example.com,2024-09-13,2025-01-20 04:31:06,7615.57,true,Pro
4190,Alex,Nguyen,alex.nguyen.4190@example.com,2026-04-20,2026-07-11 10:28:26,8891.66,true,Team
4191,Jordan,Lopez,jordan.lopez.4191@example.com,2025-05-27,2025-08-07 06:26:20,5667.52,true,Enterprise
4192,Taylor,Kim,taylor.kim.4192@example.com,2026-03-05,2026-05-14 09:51:48,5953.30,true,Free
4193,Casey,Smith,casey.smith.4193@example.com,2025-08-12,2026-06-10 19:42:20,572.60,true,Pro
4194,Morgan,Singh,morgan.singh.4194@example.com,2023-01-05,2023-07-27 14:59:20,5105.41,false,Team
4195,Riley,Müller,riley.müller.4195@example.com,2026-02-02,2026-02-16 22:07:30,6992.42,false,Enterprise
4196,Avery,Patel,avery.patel.4196@example.com,2023-02-08,2023-08-09 13:49:47,3665.82,true,Free
4197,Quinn,Brown,quinn.brown.4197@example.com,2024-10-03,2025-01-07 21:22:11,631.01,true,Pro
4198,Sasha,Johnson,sasha.johnson.4198@example.com,2024-08-08,2024-11-30 18:38:41,8485.95,false,Team
4199,Drew,Garcia,drew.garcia.4199@example.com,2023-08-27,2024-08-06 06:16:24,6614.62,true,Enterprise
4200,Alex,Nguyen,alex.nguyen.4200@example.com,2025-02-11,2025-06-02 00:13:09,173.71,false,Free
4201,Jordan,Lopez,jordan.lopez.4201@example.com,2026-04-03,2026-05-03 10:34:05,2787.73,true,Pro
4202,Taylor,Kim,taylor.kim.4202@example.com,2025-11-16,2026-11-08 18:44:11,1587.86,true,Team
4203,Casey,Smith,casey.smith.4203@example.com,2025-03-25,2026-01-16 01:54:22,316.59,true,Enterprise
4204,Morgan,Singh,morgan.singh.4204@example.com,2023-06-29,2023-10-22 20:31:09,8840.68,false,Free
4205,Riley,Müller,riley.müller.4205@example.com,2024-01-13,2024-05-14 18:01:25,4212.46,false,Pro
4206,Avery,Patel,avery.patel.4206@example.com,2024-05-22,2025-02-23 17:50:24,2598.44,true,Team
4207,Quinn,Brown,quinn.brown.4207@example.com,2024-08-12,2024-10-24 14:03:26,5506.54,true,Enterprise
4208,Sasha,Johnson,sasha.johnson.4208@example.com,2023-09-19,2024-05-03 03:57:14,7266.66,true,Free
4209,Drew,Garcia,drew.garcia.4209@example.com,2025-06-19,2025-10-08 02:50:40,7340.56,true,Pro
4210,Alex,Nguyen,alex.nguyen.4210@example.com,2024-02-12,2024-09-20 15:09:26,3451.88,true,Team
4211,Jordan,Lopez,jordan.lopez.4211@example.com,2023-11-06,2024-03-25 12:40:03,8138.33,true,Enterprise
4212,Taylor,Kim,taylor.kim.4212@example.com,2026-03-11,2026-06-18 18:51:09,8122.29,true,Free
4213,Casey,Smith,casey.smith.4213@example.com,2024-12-11,2025-08-31 19:03:22,7353.85,true,Pro
4214,Morgan,Singh,morgan.singh.4214@example.com,2024-08-15,2024-10-19 01:24:42,8295.48,false,Team
4215,Riley,Müller,riley.müller.4215@example.com,2025-03-14,2026-01-22 15:05:47,7057.02,false,Enterprise
4216,Avery,Patel,avery.patel.4216@example.com,2025-02-28,2025-09-18 22:42:34,8631.87,false,Free
4217,Quinn,Brown,quinn.brown.4217@example.com,2024-04-08,2024-08-22 11:34:04,2257.24,true,Pro
4218,Sasha,Johnson,sasha.johnson.4218@example.com,2023-04-25,2023-05-06 01:02:24,2266.94,true,Team
4219,Drew,Garcia,drew.garcia.4219@example.com,2023-05-06,2023-05-17 18:23:33,6198.11,false,Enterprise
4220,Alex,Nguyen,alex.nguyen.4220@example.com,2024-05-03,2024-09-24 14:02:04,5332.63,true,Free
4221,Jordan,Lopez,jordan.lopez.4221@example.com,2024-04-25,2024-11-18 15:26:55,1668.05,false,Pro
